kode_produk,nama_produk,harga,stok,kategori,last_updated
PROD-0947,mouse wireless,15,91,elektronik,2025-08-14 14:00:00
PROD-1792,novel fiksi terjemahan,128000,12,buku,2025-05-18 12:00:00
PROD-1751,mouse wireless,15000,87,elektronik,2026-02-13 00:00:00
PROD-1710,novel fiksi terjemahan,0,12,buku,Mar 11
PROD-0674,laptop gaming i7,0,0,elektronik,2025-06-12 00:00:00
PROD-0907,novel fiksi terjemahan,16000,0,buku,2025-05-18 12:00:00
PROD-0633,novel fiksi terjemahan,0,0,buku,Feb 08
PROD-0989,novel fiksi terjemahan,120,56,buku,2026-01-11 12:00:00
PROD-0948,kemeja flanel keren,0,12,pakaian,Jan 11
PROD-1793,novel fiksi terjemahan,45000,0,buku,2025-05-18 12:00:00
PROD-1752,kemeja flanel keren,120,0,pakaian,Feb 17
PROD-1711,mouse wireless,0,0,elektronik,2025-04-09 13:00:00
PROD-0675,baju anak perempuan,16000,0,pakaian,2025-04-26 00:00:00
PROD-0908,laptop gaming i7,128000,12,elektronik,2025-09-29 9:00:00
PROD-0634,novel fiksi terjemahan,0,12,buku,2025-05-18 12:00:00
PROD-0360,kemeja flanel keren,48000,0,pakaian,2025-06-11 19:00:00
PROD-0949,powerbank 10000mah,0,37,elektronik,Jan 25
PROD-1794,laptop gaming i7,48000,0,elektronik,2025-05-18 12:00:00
PROD-1753,buku pemrograman python,0,0,null,BUKU
PROD-1712,baju bayi,15000,0,pakaian,Feb 21
PROD-0676,kamus bahasa inggris,0,12,buku,2026-01-19 00:00:00
PROD-0909,buku mewarnai anak,45000,0,buku,2025-05-15 5:00:00
PROD-0635,baju anak perempuan,0,0,pakaian,2025-04-30 0:00:00
PROD-0361,novel fiksi terjemahan,0,0,1,buku bacaan
PROD-0320,novel fiksi terjemahan,0,8,buku,Feb 09
PROD-1795,charger type-c fast,120000,0,elektronik,Dec 22
PROD-1754,kemeja flanel keren,120000,0,pakaian,2025-05-18 12:00:00
PROD-1713,hp android murah,0,12,elektronik,2025-05-18 12:00:00
PROD-1480,laptop gaming i7,45,0,elektronik,2025-05-18 12:00:00
PROD-0677,komik jepang lama,45000,0,buku,2025-11-14 00:00:00
PROD-0636,kemeja flanel keren,15000,0,pakaian,2025-01-27 21:00:00
PROD-0362,kamus bahasa inggris,0,0,85,buku
PROD-0321,kaos polos combed,120,91,pakaian,Jun 02
PROD-1796,laptop gaming i7,0,0,elektronik,Apr 04
PROD-1755,baju anak perempuan,120000,0,pakaian,Feb 28
PROD-1714,baju anak perempuan,120000,0,pakaian,2025-05-18 12:00:00
PROD-1481,baju bayi,120000,0,pakaian,2025-05-18 12:00:00
PROD-1440,baju anak laki-laki,120000,0,pakaian,Feb 22
PROD-0678,baju anak laki-laki,120,0,pakaian,Jan 01
PROD-0637,baju anak perempuan,0,0,kosong,PAKAIAN
PROD-0363,hp android murah,0,0,-5,ELEKTRONIK
PROD-0322,baju anak laki-laki,0,0,pakaian,2025-09-26 00:00:00
PROD-1797,baju anak perempuan,45000,0,pakaian,2025-04-06 00:00:00
PROD-1756,charger type-c fast,15000,12,elektronik,2025-04-03 3:00:00
PROD-1715,charger type-c fast,45000,0,elektronik,2025-05-18 12:00:00
PROD-1482,charger type-c fast,48000,0,elektronik,2025-06-01 00:00:00
PROD-1441,baju anak perempuan,45,0,pakaian,Mar 04
PROD-1400,baju bayi,15,12,pakaian,2025-04-20 00:00:00
PROD-0638,powerbank 10000mah,0,0,elektronik,2025-05-18 12:00:00
PROD-0364,hp android murah,0,0,-5,elektronik
PROD-0090,mouse wireless,15000,12,elektronik,Dec 06
PROD-0323,novel fiksi terjemahan,0,12,buku,2025-05-20 0:00:00
PROD-0679,powerbank 10000mah,15000,0,elektronik,2026-03-04 00:00:00
PROD-1798,novel fiksi terjemahan,45,0,buku,2026-01-17 19:00:00
PROD-1757,powerbank 10000mah,45000,0,elektronik,2025-08-14 8:00:00
PROD-1716,powerbank 10000mah,0,53,elektronik,Dec 29
PROD-1483,baju bayi,120,98,pakaian,2025-05-18 12:00:00
PROD-1442,mouse wireless,48000,13,elektronik,Feb 23
PROD-1401,baju anak laki-laki,0,0,-5,pakian
PROD-0639,komik jepang lama,0,0,58,BUKU
PROD-0365,powerbank 10000mah,0,12,elektronik,2026-01-23 00:00:00
PROD-0091,buku mewarnai anak,48000,12,buku,2025-05-18 12:00:00
PROD-0324,kaos polos combed,45,0,pakaian,2025-10-18 00:00:00
PROD-0050,baju bayi,48000,77,pakaian,Jan 05
PROD-1799,hp android murah,15,0,elektronik,2025-07-28 00:00:00
PROD-1758,kemeja flanel keren,120000,94,pakaian,2025-05-18 12:00:00
PROD-1717,laptop gaming i7,0,59,elektronik,2025-05-18 12:00:00
PROD-1484,baju anak laki-laki,0,0,12,PAKAIAN
PROD-1443,buku mewarnai anak,120,0,buku,2025-12-22 9:00:00
PROD-1402,mouse wireless,0,0,elektronik,2025-05-25 14:00:00
PROD-0366,mouse wireless,0,0,elektronik,Mar 23
PROD-0092,charger type-c fast,0,0,12,elektronik murah
PROD-0325,baju anak laki-laki,45000,0,pakaian,May 09
PROD-0051,baju bayi,45000,0,pakaian,2026-01-19 00:00:00
PROD-0010,kamus bahasa inggris,0,0,35,BUKU
PROD-1759,kaos polos combed,45,0,pakaian,2025-05-22 00:00:00
PROD-1718,komik jepang lama,0,0,83,buku
PROD-1485,baju anak perempuan,45000,0,pakaian,2025-05-18 12:00:00
PROD-1444,buku mewarnai anak,0,0,null,BUKU
PROD-1403,kaos polos combed,0,0,kosong,pakian
PROD-0367,laptop gaming i7,15000,0,elektronik,2025-05-18 12:00:00
PROD-0093,mouse wireless,128000,0,elektronik,2025-06-10 00:00:00
PROD-0326,buku mewarnai anak,15,0,buku,2025-05-18 12:00:00
PROD-1170,buku pemrograman python,0,12,buku,2025-02-06 00:00:00
PROD-0052,powerbank 10000mah,0,0,19,ELEKTRONIK
PROD-0011,novel fiksi terjemahan,128000,0,buku,2025-05-18 12:00:00
PROD-1719,laptop gaming i7,15000,12,elektronik,Jul 29
PROD-1486,buku pemrograman python,0,0,buku,2025-05-18 12:00:00
PROD-1445,kaos polos combed,45000,54,pakaian,2025-10-01 00:00:00
PROD-1404,kamus bahasa inggris,45000,0,buku,Mar 15
PROD-0368,komik jepang lama,48000,0,buku,2025-01-06 8:00:00
PROD-0094,powerbank 10000mah,0,59,elektronik,2025-05-18 12:00:00
PROD-0327,kaos polos combed,120,82,pakaian,2025-11-02 18:00:00
PROD-1171,buku mewarnai anak,15000,0,buku,Jan 28
PROD-0053,buku mewarnai anak,15,0,buku,2025-05-18 12:00:00
PROD-1130,baju anak perempuan,15000,0,pakaian,2025-05-18 12:00:00
PROD-0012,kemeja flanel keren,15000,12,pakaian,2025-08-01 00:00:00
PROD-1487,buku mewarnai anak,45000,0,buku,2025-05-18 12:00:00
PROD-1446,kamus bahasa inggris,45,0,buku,Nov 28
PROD-1405,kemeja flanel keren,120,26,pakaian,2025-05-18 12:00:00
PROD-0369,baju bayi,0,0,pakaian,2025-09-08 00:00:00
PROD-0095,baju bayi,0,12,pakaian,Feb 15
PROD-0328,powerbank 10000mah,45,12,elektronik,2026-01-09 16:00:00
PROD-1172,kemeja flanel keren,0,10,pakaian,2025-06-04 16:00:00
PROD-0054,novel fiksi terjemahan,0,0,buku,2026-01-12 00:00:00
PROD-1131,buku pemrograman python,15000,12,buku,2025-09-20 8:00:00
PROD-0013,buku pemrograman python,0,0,null,buku bacaan
PROD-1488,kamus bahasa inggris,45000,0,buku,2025-10-09 00:00:00
PROD-1447,kaos polos combed,0,0,pakaian,2025-10-17 10:00:00
PROD-1406,kemeja flanel keren,120000,0,pakaian,2025-06-10 00:00:00
PROD-0096,laptop gaming i7,0,0,12,ELEKTRONIK
PROD-0329,laptop gaming i7,15,0,elektronik,2025-11-08 00:00:00
PROD-1173,komik jepang lama,0,0,-5,buku
PROD-0055,baju anak perempuan,15000,0,pakaian,Nov 22
PROD-1132,buku mewarnai anak,0,44,buku,2025-03-10 00:00:00
PROD-0014,komik jepang lama,0,0,buku,2025-07-24 14:00:00
PROD-1489,kamus bahasa inggris,16000,0,buku,2025-03-21 00:00:00
PROD-1448,baju anak laki-laki,15000,12,pakaian,2025-05-18 12:00:00
PROD-1407,kaos polos combed,120,0,pakaian,Jul 05
PROD-0097,powerbank 10000mah,15000,0,elektronik,Aug 24
PROD-1174,baju anak perempuan,45000,0,pakaian,2025-05-18 12:00:00
PROD-0056,kemeja flanel keren,48000,44,pakaian,Nov 21
PROD-1133,baju anak laki-laki,45,12,pakaian,2026-03-16 8:00:00
PROD-0015,kaos polos combed,128000,45,pakaian,2025-05-18 12:00:00
PROD-1449,kaos polos combed,0,0,23,pakian
PROD-1408,charger type-c fast,15,0,elektronik,2025-01-23 00:00:00
PROD-0098,kemeja flanel keren,0,0,pakaian,2025-04-05 00:00:00
PROD-1175,powerbank 10000mah,120,12,elektronik,2026-03-04 11:00:00
PROD-0057,buku pemrograman python,16000,12,buku,2025-03-08 4:00:00
PROD-1134,kamus bahasa inggris,45,0,buku,2025-09-25 3:00:00
PROD-0016,powerbank 10000mah,0,12,elektronik,2025-08-21 00:00:00
PROD-1409,hp android murah,45000,12,elektronik,2025-08-28 13:00:00
PROD-0099,laptop gaming i7,0,0,null,ELEKTRONIK
PROD-1176,mouse wireless,120000,0,elektronik,2025-05-18 12:00:00
PROD-0058,baju anak laki-laki,45000,0,pakaian,Jul 01
PROD-1135,powerbank 10000mah,120000,90,elektronik,2025-06-14 16:00:00
PROD-0017,buku pemrograman python,45000,0,buku,2025-11-06 00:00:00
PROD-1177,kamus bahasa inggris,15,12,buku,Mar 12
PROD-0059,charger type-c fast,15,12,elektronik,2025-09-30 00:00:00
PROD-1136,hp android murah,120000,0,elektronik,2025-06-15 00:00:00
PROD-0018,komik jepang lama,0,0,buku,2025-10-25 00:00:00
PROD-1178,laptop gaming i7,120000,12,elektronik,2025-04-08 00:00:00
PROD-1137,mouse wireless,0,47,elektronik,2025-01-02 00:00:00
PROD-0019,baju anak laki-laki,120,0,pakaian,Mar 23
PROD-1179,baju anak laki-laki,16000,0,pakaian,Nov 16
PROD-1138,novel fiksi terjemahan,0,0,buku,2025-05-18 12:00:00
PROD-1139,kemeja flanel keren,0,0,pakaian,2025-11-12 00:00:00
PROD-0790,buku pemrograman python,128000,0,buku,2025-05-18 12:00:00
PROD-0791,baju anak laki-laki,48000,29,pakaian,Aug 08
PROD-0750,baju bayi,0,12,pakaian,Feb 27
PROD-0710,buku pemrograman python,0,0,buku,2025-09-26 00:00:00
PROD-0792,novel fiksi terjemahan,45000,0,buku,2025-03-06 00:00:00
PROD-0751,laptop gaming i7,120000,0,elektronik,2025-12-31 00:00:00
PROD-0711,laptop gaming i7,120000,0,elektronik,2025-11-15 12:00:00
PROD-0793,laptop gaming i7,0,0,12,ELEKTRONIK
PROD-0752,baju anak laki-laki,0,12,pakaian,May 06
PROD-0794,kemeja flanel keren,15,0,pakaian,2025-07-18 00:00:00
PROD-0753,charger type-c fast,45000,19,elektronik,2026-02-16 9:00:00
PROD-0712,buku pemrograman python,0,0,buku,2025-05-18 12:00:00
PROD-0795,novel fiksi terjemahan,0,0,12,BUKU
PROD-0754,charger type-c fast,15000,12,elektronik,Dec 08
PROD-0480,novel fiksi terjemahan,0,0,buku,Jan 01
PROD-0713,kaos polos combed,128000,0,pakaian,Mar 21
PROD-0440,powerbank 10000mah,128000,0,elektronik,2025-02-20 14:00:00
PROD-0796,novel fiksi terjemahan,15000,0,buku,2025-06-18 00:00:00
PROD-0755,buku mewarnai anak,0,0,buku,2025-08-10 17:00:00
PROD-0481,kemeja flanel keren,128000,12,pakaian,2025-11-30 00:00:00
PROD-0714,buku mewarnai anak,0,0,buku,2025-08-29 00:00:00
PROD-0441,kaos polos combed,45000,0,pakaian,Apr 01
PROD-0400,charger type-c fast,120000,0,elektronik,2025-05-18 12:00:00
PROD-0797,novel fiksi terjemahan,0,0,buku,2025-03-31 19:00:00
PROD-0756,kemeja flanel keren,120,25,pakaian,2025-09-08 10:00:00
PROD-0482,powerbank 10000mah,0,12,elektronik,2025-05-18 12:00:00
PROD-0715,baju anak perempuan,15,0,pakaian,2025-03-16 17:00:00
PROD-1560,kamus bahasa inggris,120000,0,buku,2025-06-27 00:00:00
PROD-0442,kamus bahasa inggris,0,12,buku,2025-10-08 00:00:00
PROD-0401,baju anak laki-laki,45000,8,pakaian,2025-07-21 00:00:00
PROD-0798,novel fiksi terjemahan,0,0,12,buku bacaan
PROD-0757,baju anak laki-laki,0,0,pakaian,2025-05-18 12:00:00
PROD-0483,kaos polos combed,120,0,pakaian,2025-05-18 12:00:00
PROD-0716,kamus bahasa inggris,15,21,buku,Mar 02
PROD-1561,baju anak laki-laki,0,0,72,PAKAIAN
PROD-1520,baju anak laki-laki,48000,0,pakaian,2025-05-18 12:00:00
PROD-0443,buku mewarnai anak,0,0,74,BUKU
PROD-0402,baju bayi,45000,12,pakaian,2025-03-05 00:00:00
PROD-0799,komik jepang lama,48000,68,buku,2025-12-29 4:00:00
PROD-0758,hp android murah,0,0,kosong,elektronik
PROD-0484,kaos polos combed,15,12,pakaian,2025-05-18 12:00:00
PROD-0717,baju anak laki-laki,15000,0,pakaian,2025-11-27 00:00:00
PROD-1562,komik jepang lama,15,0,buku,2025-05-18 12:00:00
PROD-1521,baju anak perempuan,0,61,pakaian,2025-05-18 12:00:00
PROD-0444,kamus bahasa inggris,15000,0,buku,2025-05-18 12:00:00
PROD-0170,baju bayi,120,74,pakaian,2025-09-24 3:00:00
PROD-0403,novel fiksi terjemahan,0,0,buku,2026-01-28 17:00:00
PROD-0759,kamus bahasa inggris,120,0,buku,2025-05-25 00:00:00
PROD-0485,hp android murah,15000,12,elektronik,2025-10-04 20:00:00
PROD-0718,komik jepang lama,0,0,kosong,BUKU
PROD-1563,baju anak perempuan,16000,0,pakaian,Mar 07
PROD-1522,mouse wireless,45000,12,elektronik,2025-01-09 00:00:00
PROD-0445,laptop gaming i7,0,0,62,elektronik murah
PROD-0171,hp android murah,120,0,elektronik,2025-02-19 16:00:00
PROD-0404,komik jepang lama,0,0,-5,BUKU
PROD-0130,buku pemrograman python,0,0,12,buku
PROD-0486,kemeja flanel keren,128000,0,pakaian,2025-05-18 12:00:00
PROD-0719,novel fiksi terjemahan,120000,0,buku,2025-07-14 19:00:00
PROD-1564,buku pemrograman python,0,0,null,buku bacaan
PROD-1523,kamus bahasa inggris,15000,0,buku,2025-05-18 12:00:00
PROD-0446,baju bayi,120000,57,pakaian,2026-01-26 00:00:00
PROD-1290,kamus bahasa inggris,120000,26,buku,2025-09-04 15:00:00
PROD-0172,komik jepang lama,128000,79,buku,May 17
PROD-0405,hp android murah,15000,35,elektronik,2025-12-02 00:00:00
PROD-0131,laptop gaming i7,15000,12,elektronik,2025-09-23 21:00:00
PROD-0487,powerbank 10000mah,45000,59,elektronik,2025-07-22 3:00:00
PROD-1565,kamus bahasa inggris,45,0,buku,2025-10-13 00:00:00
PROD-1524,buku pemrograman python,15000,12,buku,Dec 23
PROD-0447,baju bayi,120,0,pakaian,2025-05-18 12:00:00
PROD-1291,laptop gaming i7,15,0,elektronik,2026-02-13 18:00:00
PROD-0173,komik jepang lama,0,0,buku,Apr 12
PROD-0406,baju bayi,0,0,pakaian,2025-09-19 00:00:00
PROD-1250,hp android murah,0,12,elektronik,Aug 03
PROD-0132,baju anak laki-laki,48000,29,pakaian,2026-01-30 17:00:00
PROD-0488,kemeja flanel keren,15000,0,pakaian,Feb 04
PROD-1566,charger type-c fast,0,0,elektronik,2025-02-09 00:00:00
PROD-1525,baju anak laki-laki,16000,12,pakaian,2026-01-22 16:00:00
PROD-0448,mouse wireless,0,12,elektronik,2025-05-18 12:00:00
PROD-1292,baju bayi,0,0,pakaian,Feb 10
PROD-0174,kemeja flanel keren,45,0,pakaian,2026-01-13 00:00:00
PROD-0407,hp android murah,15000,0,elektronik,2025-03-30 00:00:00
PROD-1251,kemeja flanel keren,48000,0,pakaian,Aug 08
PROD-0133,powerbank 10000mah,120,0,elektronik,Sep 02
PROD-1210,kaos polos combed,120000,0,pakaian,2025-05-18 12:00:00
PROD-0489,kaos polos combed,120000,12,pakaian,Nov 02
PROD-1567,kaos polos combed,16000,0,pakaian,2025-05-18 12:00:00
PROD-1526,buku mewarnai anak,120000,12,buku,2025-05-18 12:00:00
PROD-0449,baju anak perempuan,120,2,pakaian,2025-04-16 14:00:00
PROD-1293,kaos polos combed,0,0,93,pakaian
PROD-0175,komik jepang lama,45000,12,buku,2025-05-18 12:00:00
PROD-0408,novel fiksi terjemahan,0,0,buku,Jan 29
PROD-1252,laptop gaming i7,0,12,elektronik,May 19
PROD-0134,kemeja flanel keren,45,0,pakaian,2025-05-18 12:00:00
PROD-1211,hp android murah,15000,0,elektronik,Feb 04
PROD-1568,kemeja flanel keren,15,0,pakaian,2025-01-12 16:00:00
PROD-1527,hp android murah,0,0,94,elektronik murah
PROD-1294,mouse wireless,45,0,elektronik,2025-11-06 00:00:00
PROD-0176,kemeja flanel keren,0,0,-5,clothes
PROD-0409,komik jepang lama,15000,0,buku,2025-11-15 00:00:00
PROD-1253,komik jepang lama,120,0,buku,2025-04-07 00:00:00
PROD-0135,kaos polos combed,0,0,12,clothes
PROD-1212,mouse wireless,120000,0,elektronik,2025-07-23 23:00:00
PROD-1569,powerbank 10000mah,0,38,elektronik,2025-02-15 5:00:00
PROD-1528,hp android murah,0,38,elektronik,Jul 01
PROD-1295,baju anak perempuan,45000,0,pakaian,2025-05-18 12:00:00
PROD-0177,baju bayi,0,0,pakaian,2025-09-13 00:00:00
PROD-1254,laptop gaming i7,0,0,elektronik,2025-05-18 12:00:00
PROD-0136,kamus bahasa inggris,0,0,buku,2025-08-12 00:00:00
PROD-1213,novel fiksi terjemahan,0,0,buku,2025-04-18 2:00:00
PROD-1529,laptop gaming i7,0,12,elektronik,2025-05-18 12:00:00
PROD-1296,baju anak perempuan,0,0,kosong,clothes
PROD-0178,buku pemrograman python,0,12,buku,Jan 28
PROD-1255,mouse wireless,128000,0,elektronik,2025-02-14 11:00:00
PROD-0137,novel fiksi terjemahan,128000,0,buku,2025-09-03 16:00:00
PROD-1214,hp android murah,0,0,18,elektronik murah
PROD-1297,mouse wireless,0,0,-5,elektronik murah
PROD-0179,buku mewarnai anak,128000,0,buku,2025-02-10 13:00:00
PROD-1256,charger type-c fast,45000,6,elektronik,2025-03-28 00:00:00
PROD-0138,kaos polos combed,15,0,pakaian,2025-01-26 00:00:00
PROD-1215,novel fiksi terjemahan,15000,80,buku,2025-05-18 12:00:00
PROD-1298,mouse wireless,120000,0,elektronik,2025-05-18 12:00:00
PROD-1257,novel fiksi terjemahan,120000,0,buku,2025-02-10 9:00:00
PROD-0139,hp android murah,16000,0,elektronik,2025-03-03 00:00:00
PROD-1216,baju anak laki-laki,16000,0,pakaian,2026-03-22 7:00:00
PROD-1299,komik jepang lama,16000,12,buku,2025-08-03 7:00:00
PROD-1258,hp android murah,0,0,99,ELEKTRONIK
PROD-1217,komik jepang lama,48000,68,buku,2025-05-23 0:00:00
PROD-1259,laptop gaming i7,0,0,elektronik,Nov 27
PROD-1218,baju anak laki-laki,128000,45,pakaian,Dec 24
PROD-1219,hp android murah,0,33,elektronik,2025-11-27 00:00:00
PROD-0870,buku pemrograman python,45,49,buku,2025-12-08 00:00:00
PROD-0871,kemeja flanel keren,15000,0,pakaian,2025-05-18 12:00:00
PROD-0830,komik jepang lama,45000,0,buku,May 21
PROD-0872,hp android murah,0,0,elektronik,2026-03-06 00:00:00
PROD-0831,kemeja flanel keren,15,0,pakaian,2025-05-18 12:00:00
PROD-0873,kamus bahasa inggris,0,0,buku,2025-05-12 17:00:00
PROD-0832,buku pemrograman python,15,0,buku,2025-08-25 13:00:00
PROD-0874,charger type-c fast,45000,0,elektronik,2025-04-28 00:00:00
PROD-0833,baju anak perempuan,15000,12,pakaian,2025-07-05 12:00:00
PROD-0875,kemeja flanel keren,120000,12,pakaian,Jun 09
PROD-0834,kaos polos combed,0,12,pakaian,Nov 24
PROD-0560,laptop gaming i7,15,0,elektronik,2025-10-22 00:00:00
PROD-0876,powerbank 10000mah,0,0,elektronik,Jun 12
PROD-0835,kamus bahasa inggris,0,12,buku,Jun 02
PROD-0561,baju anak laki-laki,15000,12,pakaian,2025-05-18 12:00:00
PROD-0520,laptop gaming i7,45,0,elektronik,2025-05-18 12:00:00
PROD-1680,hp android murah,120,0,elektronik,2025-05-18 12:00:00
PROD-0877,novel fiksi terjemahan,0,12,buku,2025-09-26 00:00:00
PROD-0836,charger type-c fast,15,12,elektronik,Mar 08
PROD-0562,baju bayi,120000,0,pakaian,Jan 07
PROD-0521,buku mewarnai anak,0,0,buku,2026-02-05 00:00:00
PROD-1681,kamus bahasa inggris,0,0,null,buku
PROD-1640,baju anak laki-laki,120000,0,pakaian,Mar 25
PROD-0878,komik jepang lama,0,0,66,buku bacaan
PROD-0837,buku pemrograman python,45,12,buku,2025-01-31 13:00:00
PROD-0563,novel fiksi terjemahan,0,0,buku,2025-05-18 12:00:00
PROD-0522,buku pemrograman python,0,25,buku,Jun 01
PROD-1682,baju bayi,0,0,12,pakaian
PROD-1641,kaos polos combed,120000,13,pakaian,2025-05-18 12:00:00
PROD-1600,baju bayi,0,0,pakaian,2025-01-08 00:00:00
PROD-0879,novel fiksi terjemahan,0,0,buku,2025-05-18 12:00:00
PROD-0838,powerbank 10000mah,48000,0,elektronik,2025-05-18 12:00:00
PROD-0564,novel fiksi terjemahan,45000,6,buku,2025-02-07 00:00:00
PROD-0290,buku mewarnai anak,48000,0,buku,2025-09-05 3:00:00
PROD-0523,charger type-c fast,15,0,elektronik,2025-12-16 10:00:00
PROD-1683,baju anak laki-laki,0,0,pakaian,2026-03-25 00:00:00
PROD-1642,baju anak perempuan,120000,76,pakaian,Jan 18
PROD-1601,baju bayi,120000,53,pakaian,2025-05-18 12:00:00
PROD-0250,baju anak perempuan,0,12,pakaian,2025-03-01 00:00:00
PROD-0839,mouse wireless,15000,0,elektronik,2026-03-25 15:00:00
PROD-0565,hp android murah,0,0,kosong,elektronik murah
PROD-0291,mouse wireless,120000,0,elektronik,2025-04-27 00:00:00
PROD-0524,laptop gaming i7,0,0,elektronik,2025-10-19 0:00:00
PROD-1684,buku pemrograman python,45,0,buku,2025-11-26 0:00:00
PROD-1643,mouse wireless,0,0,null,elektronik murah
PROD-1602,baju bayi,45000,0,pakaian,2025-02-24 1:00:00
PROD-0210,kemeja flanel keren,0,0,pakaian,2025-06-27 00:00:00
PROD-0566,buku pemrograman python,0,0,buku,2025-04-27 23:00:00
PROD-0292,laptop gaming i7,0,0,12,ELEKTRONIK
PROD-0525,baju bayi,0,16,pakaian,2025-05-18 12:00:00
PROD-0251,novel fiksi terjemahan,48000,0,buku,2026-01-10 00:00:00
PROD-1685,baju anak laki-laki,0,0,-5,clothes
PROD-1644,kamus bahasa inggris,15000,12,buku,2025-05-18 12:00:00
PROD-1603,kaos polos combed,0,0,pakaian,Jun 01
PROD-0211,baju bayi,120,0,pakaian,Dec 08
PROD-0567,komik jepang lama,0,12,buku,2025-04-21 20:00:00
PROD-0293,hp android murah,128000,0,elektronik,Jun 10
PROD-0526,charger type-c fast,0,0,elektronik,Feb 16
PROD-1370,powerbank 10000mah,0,0,elektronik,Apr 16
PROD-0252,baju bayi,48000,12,pakaian,2026-03-23 00:00:00
PROD-1686,komik jepang lama,15000,0,buku,2026-02-03 00:00:00
PROD-1645,mouse wireless,0,12,elektronik,Jan 08
PROD-1604,hp android murah,16000,80,elektronik,2025-05-18 12:00:00
PROD-1330,buku mewarnai anak,16000,12,buku,Oct 08
PROD-0212,kaos polos combed,120000,36,pakaian,May 04
PROD-0568,laptop gaming i7,15,12,elektronik,Jan 02
PROD-0294,baju anak perempuan,45000,90,pakaian,2025-05-18 12:00:00
PROD-0527,laptop gaming i7,0,0,-5,ELEKTRONIK
PROD-1371,baju bayi,48000,0,pakaian,2025-08-09 11:00:00
PROD-0253,kemeja flanel keren,15000,0,pakaian,Jul 19
PROD-1687,kemeja flanel keren,0,2,pakaian,2025-07-22 00:00:00
PROD-1646,mouse wireless,128000,0,elektronik,Aug 31
PROD-1605,komik jepang lama,0,20,buku,2025-05-18 12:00:00
PROD-1331,baju anak laki-laki,16000,0,pakaian,2025-05-18 12:00:00
PROD-0213,buku pemrograman python,0,0,buku,2025-01-24 00:00:00
PROD-0569,powerbank 10000mah,0,94,elektronik,Apr 25
PROD-0295,kemeja flanel keren,0,0,pakaian,Mar 03
PROD-0528,buku pemrograman python,120,12,buku,2025-09-04 12:00:00
PROD-1372,komik jepang lama,45000,0,buku,Mar 25
PROD-0254,baju anak laki-laki,0,57,pakaian,2025-07-12 21:00:00
PROD-1688,kemeja flanel keren,0,0,kosong,PAKAIAN
PROD-1647,kaos polos combed,120000,12,pakaian,2025-06-08 23:00:00
PROD-1606,powerbank 10000mah,0,100,elektronik,2025-08-02 00:00:00
PROD-1332,powerbank 10000mah,45000,12,elektronik,Jan 12
PROD-0214,komik jepang lama,15000,12,buku,2025-02-09 00:00:00
PROD-0296,kamus bahasa inggris,45000,0,buku,2025-12-13 18:00:00
PROD-0529,kemeja flanel keren,0,0,12,PAKAIAN
PROD-1373,hp android murah,0,0,elektronik,2025-05-18 12:00:00
PROD-0255,charger type-c fast,0,0,null,elektronik murah
PROD-1689,mouse wireless,0,0,-5,ELEKTRONIK
PROD-1648,baju anak perempuan,48000,0,pakaian,Sep 12
PROD-1607,mouse wireless,16000,12,elektronik,May 17
PROD-1333,buku pemrograman python,45000,66,buku,May 11
PROD-0215,kaos polos combed,0,0,pakaian,2025-05-18 12:00:00
PROD-0297,kaos polos combed,120000,0,pakaian,2025-05-30 00:00:00
PROD-1374,mouse wireless,0,0,kosong,elektronik murah
PROD-0256,baju anak laki-laki,48000,0,pakaian,Jan 05
PROD-1649,novel fiksi terjemahan,0,90,buku,2025-05-18 12:00:00
PROD-1608,kaos polos combed,48000,0,pakaian,Nov 16
PROD-1334,mouse wireless,15,0,elektronik,2025-05-18 12:00:00
PROD-0216,baju anak laki-laki,15000,0,pakaian,2025-05-18 12:00:00
PROD-1060,laptop gaming i7,120000,0,elektronik,2025-04-17 00:00:00
PROD-0298,kamus bahasa inggris,0,0,12,buku
PROD-1375,laptop gaming i7,45,0,elektronik,2025-05-18 12:00:00
PROD-0257,baju bayi,45000,20,pakaian,2025-12-02 5:00:00
PROD-1609,kemeja flanel keren,0,95,pakaian,Nov 21
PROD-1335,mouse wireless,15000,0,elektronik,2025-04-15 00:00:00
PROD-0217,hp android murah,0,23,elektronik,2025-10-19 00:00:00
PROD-1061,baju anak perempuan,15000,12,pakaian,Aug 12
PROD-1020,buku mewarnai anak,0,0,buku,2025-06-21 11:00:00
PROD-0299,mouse wireless,0,0,elektronik,Jan 19
PROD-1376,kaos polos combed,0,12,pakaian,2025-01-27 15:00:00
PROD-0258,buku pemrograman python,15000,45,buku,2025-05-18 12:00:00
PROD-1336,hp android murah,0,0,kosong,elektronik
PROD-0218,powerbank 10000mah,0,12,elektronik,Nov 27
PROD-1062,buku pemrograman python,0,0,null,buku bacaan
PROD-1021,buku pemrograman python,120000,58,buku,2025-06-01 00:00:00
PROD-1377,kaos polos combed,0,33,pakaian,2025-05-18 12:00:00
PROD-0259,kemeja flanel keren,120,0,pakaian,2025-12-19 00:00:00
PROD-1337,kemeja flanel keren,15000,41,pakaian,2025-05-18 12:00:00
PROD-0219,baju anak perempuan,15,0,pakaian,2025-05-18 12:00:00
PROD-1063,hp android murah,120000,0,elektronik,2026-03-02 00:00:00
PROD-1022,baju anak laki-laki,0,0,pakaian,Apr 24
